Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/final/is_success Max,evaluation/env_infos/final/is_success Mean,evaluation/env_infos/final/is_success Min,evaluation/env_infos/final/is_success Std,evaluation/env_infos/initial/is_success Max,evaluation/env_infos/initial/is_success Mean,evaluation/env_infos/initial/is_success Min,evaluation/env_infos/initial/is_success Std,evaluation/env_infos/is_success Max,evaluation/env_infos/is_success Mean,evaluation/env_infos/is_success Min,evaluation/env_infos/is_success Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/final/is_success Max,exploration/env_infos/final/is_success Mean,exploration/env_infos/final/is_success Min,exploration/env_infos/final/is_success Std,exploration/env_infos/initial/is_success Max,exploration/env_infos/initial/is_success Mean,exploration/env_infos/initial/is_success Min,exploration/env_infos/initial/is_success Std,exploration/env_infos/is_success Max,exploration/env_infos/is_success Mean,exploration/env_infos/is_success Min,exploration/env_infos/is_success Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
0,0.0013900056,-0.00014369049,-0.002475617,0.00083945616,-45.17753427903527,16,-3.1900136797685277,-45.17753427903527,-76.69739374717224,20.059969800575907,-0.05298769637291251,-0.7529589046505879,-1.2785982264765194,0.33433975278568184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,960,60,60.0,60,0.0,0.99947214,0.0025566367,-0.9982925,0.6313184,-48.91974312537661,17,0.10775240815160791,-48.91974312537661,-105.32888672868636,27.14749307426224,0.26306419336723286,-0.8316356331314024,-2.191856999811741,0.5124284884099287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2000,60,58.8235294117647,40,4.705882352941177,0.003774465003516525,23.045524110202678,3.702304385995376,3.7677144009940093,0.0065003560011973605,15.559755939204479,0.005395432002842426,35.78117606751039,7.913100125733763e-05,1.0,-0.0,-2.7969532,-3.936559,-5.0511184,0.5032684,-3.9353108,6.3152356,3.915969,1.8669077,0.8518421,0.0028526885,0.00065308565,-0.0011017441,0.0009233679,0.0011391342,-0.0012198377,-0.0031284378,0.00095378,16.055454,16.06999,0,0.0017233391,-0.00020959286,-0.0026882775,0.0007521939,0.001375087,-0.00011266093,-0.0017966665,0.0007363416,1.001376,0.99988765,0.99820495,0.0007361296
1,0.14573118,0.03614766,-0.13828589,0.047578108,-56.21062610841324,16,-14.290107250854012,-56.21062610841324,-98.9393247047239,21.979874639494913,-0.11459259162354446,-0.936843768473554,-1.8341977358947092,0.3787992937863629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1920,60,60.0,60,0.0,0.99683774,0.015809108,-0.9979865,0.5998078,-50.750621915554234,17,-6.972754982132258,-50.750621915554234,-95.20152130340092,21.562065895270873,0.1729391138730373,-0.8627605725644221,-1.9520209059621778,0.41041996037902406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,3000,60,58.8235294117647,40,4.705882352941177,0.003853007990983315,22.8636166559736,3.617640942989965,3.7274046079983236,0.006407558990758844,15.502563679008745,0.0056793499970808625,67.40148586669238,6.750899774488062e-05,0.740805447101593,-3.0393638610839844,-3.0800128,-4.1306305,-5.178477,0.32672548,-16.43169,16.486141,13.370819,9.594598,1.4606507,17.38219,13.475964,9.760471,1.5602403,17.247355,13.563782,9.87756,1.5431418,0.94973826,0.8037164,0,0.16753022,0.03230602,-0.11827823,0.048575137,-0.06284401,-0.10871448,-0.17160304,0.019072138,0.93908995,0.8971494,0.84231347,0.017074704
2,0.47854266,0.057679463,-0.3444412,0.122643925,-62.07641411330361,16,-31.771860704414102,-62.07641411330361,-93.95226665842173,15.609982711465692,-0.30428602688133566,-1.0346069018883937,-1.7962775341402835,0.3170858206573689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2880,60,60.0,60,0.0,0.9965215,0.04512564,-0.9987821,0.6029297,-48.176278089373746,17,-13.919687550052972,-48.176278089373746,-115.41018923807417,26.431491327600913,0.16500668565082935,-0.8189967275193537,-2.1146773957870475,0.47381555550226706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,4000,60,58.8235294117647,40,4.705882352941177,0.0038081809907453135,22.81157094401715,3.65432297901134,3.7169217739865417,0.006410075991880149,15.424341921025189,0.005694404011592269,98.96040426951367,7.160899986047298e-05,0.5491016507148743,-6.0003342628479,-2.2919297,-4.0093703,-5.1882396,0.49643332,-24.95544,29.447693,22.87254,14.227506,2.8055205,28.483614,22.90715,14.947976,2.704912,29.05947,22.915955,14.626428,2.6886322,0.6489301,0.36556435,0,0.45360592,0.062465757,-0.2682393,0.120838374,-0.042159606,-0.09844589,-0.16462228,0.019850004,0.95871675,0.9064231,0.84821403,0.017965931
3,0.60730684,0.025375051,-0.6079475,0.17915769,-51.688183677996776,16,-6.276464754214097,-51.688183677996776,-101.19554602663689,26.615832533038123,0.10357947017012537,-0.8614697279666129,-2.052625946278486,0.48539575621299136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,3840,60,60.0,60,0.0,0.99909514,0.026687652,-0.9966798,0.61256367,-49.081855917898885,17,-12.598815370907829,-49.081855917898885,-91.80906362687614,21.478817388964615,0.17546501547931934,-0.8343915506042812,-1.7965684564125357,0.446178214566937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,5000,60,58.8235294117647,40,4.705882352941177,0.003855848000966944,22.768717851897236,3.6309530849976,3.7491332850040635,0.006401872989954427,15.372572633903474,0.005723360998672433,130.49477969233703,7.776600250508636e-05,0.4073992967605591,-8.946556091308594,-2.3158016,-3.9631844,-5.2673335,0.62597966,-29.558,37.82637,28.378742,12.647714,4.2300506,35.149323,28.210423,13.807853,3.833497,35.39971,28.318052,13.145688,3.8864703,1.2327951,0.9285544,0,0.57040876,0.03354306,-0.49711397,0.1638369,-0.010963175,-0.07454332,-0.19948985,0.025602274,0.9890967,0.92846996,0.81914854,0.02360286
4,0.8667539,0.016178174,-0.85822904,0.26683035,-56.51440538899077,16,-24.476886743957223,-56.51440538899077,-124.6491921314482,25.575299234531787,0.028083521078465623,-0.9419067564831795,-2.248117224267485,0.49153414778782933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,4800,60,60.0,60,0.0,0.99887645,0.015576121,-0.9989968,0.62271506,-57.21773026943305,17,-27.447319474691415,-57.21773026943305,-77.75847320878495,14.571288734493539,-0.008424529718935148,-0.9727014145803621,-2.022662251686483,0.36317541312679597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,6000,60,58.8235294117647,40,4.705882352941177,0.0038348179950844496,22.67342124391871,3.6118695059994934,3.7233424730075058,0.00638436499866657,15.322174172921223,0.005736013990826905,161.89605862807366,7.989500591065735e-05,0.3029399514198303,-11.585508346557617,-0.651515,-3.7013113,-5.804147,1.1000578,-32.750843,43.062855,31.350994,15.232843,5.489948,43.42218,31.914917,17.999813,5.1729727,42.331882,31.879477,16.029724,5.1085973,2.5497465,2.0128357,0,0.77630836,-0.00090030645,-0.86466587,0.29234543,0.110332474,-0.05767538,-0.21871327,0.03642557,1.1166493,0.94457865,0.8035521,0.034107916
5,0.94120455,0.0022404823,-0.99584275,0.41322187,-48.06420122800709,16,-21.319919392357182,-48.06420122800709,-90.05729455496693,17.918540719273167,0.037761473931316236,-0.8010700204667849,-1.7896163614773457,0.37097179617827425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,5760,60,60.0,60,0.0,0.99840164,0.011501341,-0.9992934,0.6412743,-51.55903067198304,17,-18.867234725602316,-51.55903067198304,-102.50868438878184,24.639768438172343,0.12528420837964188,-0.8765035214237115,-1.9959429642538349,0.46107556178851195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,7000,60,58.8235294117647,40,4.705882352941177,0.0038647189940093085,22.6376889199164,3.6318391480017453,3.715091886013397,0.006334634002996609,15.274759998894297,0.005720355999073945,193.2632450037636,7.817801088094711e-05,0.22609852254390717,-14.174774169921875,1.5897427,-3.5338454,-7.0444117,1.4077123,-31.55209,43.50486,31.48121,14.008741,6.40668,42.80559,31.02743,14.241724,6.143765,41.445232,30.877449,14.368768,6.1133995,2.0378673,2.0828521,0,0.8446545,0.029322198,-0.9552892,0.3707818,0.08164682,-0.07972533,-0.36283898,0.055973787,1.0850725,0.92480344,0.69569844,0.051119804
6,0.95616156,0.07158613,-0.98426425,0.42039067,-39.14483545761432,16,-13.774554381021717,-39.14483545761432,-71.77728296181536,15.159308062980092,0.19948765547953584,-0.652413924293572,-1.4982396456350726,0.3231573033278708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,6720,60,60.0,60,0.0,0.9993328,0.08621753,-0.99890316,0.64618117,-50.295216394985246,17,-28.77839780533378,-50.295216394985246,-72.8450256805541,13.049171644154292,0.29527200861422886,-0.8550186787147491,-1.7697556289704073,0.35110415636802417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,8000,60,58.8235294117647,40,4.705882352941177,0.003832389003946446,22.724809294260922,3.6429437690094346,3.7307891709933756,0.006372182993800379,15.335086382270674,0.005710861994884908,224.71531002846314,7.453799480572343e-05,0.17001047730445862,-15.268526077270508,1.7393599,-2.6170595,-6.56237,1.675461,-34.080776,46.04193,33.2582,10.919684,7.84106,46.19012,33.57935,11.599869,7.4320745,46.804108,33.555893,13.623414,7.432552,2.061511,1.8581771,0,0.91281384,0.16370495,-0.9363418,0.437131,0.23350477,-0.0807607,-0.4533487,0.085030004,1.2630188,0.9256849,0.6354965,0.07664096
7,0.9890108,0.15272714,-0.96701026,0.4653406,-36.7950777920203,16,-18.49093030368708,-36.7950777920203,-53.86896874131242,10.037778291592351,0.1970104286724953,-0.6132512965336718,-1.4404503359950098,0.2947080685493437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,7680,60,60.0,60,0.0,0.99918836,0.11076088,-0.9980157,0.6421608,-40.63573917502225,17,-16.80629470145234,-40.63573917502225,-69.53945997717858,13.014322696568547,0.13850628569030904,-0.6908075659753781,-2.0476093707748473,0.30384599982101035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,9000,60,58.8235294117647,40,4.705882352941177,0.003913718988769688,22.650865110146697,3.5978892959974473,3.6823980299959658,0.006369944007019512,15.354510521152406,0.005705831004888751,256.01567920333764,7.77690001996234e-05,0.12919941544532776,-16.509496688842773,5.6809473,-2.067588,-7.0412073,2.289247,-32.05387,45.936462,31.79816,5.678235,8.611053,46.16659,31.696383,5.9343085,8.487005,47.35422,31.583534,7.3647084,8.356675,1.9965267,2.2316031,0,0.9854731,0.19380255,-0.9370352,0.49213573,0.46976855,-0.1198295,-0.6965916,0.13813062,1.5996239,0.89508945,0.49828073,0.11443358
8,0.9790504,-0.0026302445,-0.9993243,0.5858329,-33.86396332361931,16,-18.353753050505393,-33.86396332361931,-46.511327124253874,7.880336561534027,0.3123138398081763,-0.5643993887269885,-1.4529036349465843,0.2603625550194125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,8640,60,60.0,60,0.0,0.9990483,0.007652425,-0.9995039,0.69021297,-42.79722716086015,17,-20.408386459999758,-42.79722716086015,-62.1341253392488,11.965377703643249,0.05249891729361156,-0.7275528617346226,-1.4732994324704263,0.29656121609035774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,10000,60,58.8235294117647,40,4.705882352941177,0.003918135000276379,22.648630400100956,3.6257212670025183,3.669846477001556,0.0064100339950528,15.336835528112715,0.005819380996399559,287.31485519248236,7.957799243740737e-05,0.09939970076084137,-13.310486793518066,8.571014,0.23440579,-5.7518835,2.9137802,-32.35311,47.830517,31.777924,9.316069,8.920519,48.684635,31.94828,9.59188,8.831804,49.590767,31.780823,7.9944234,9.070148,3.46888,3.8386621,0,0.99056584,0.0399876,-0.99507767,0.6380154,0.24434437,-0.17855036,-0.78303635,0.16012478,1.276784,0.84682226,0.45701623,0.1279628
9,0.99895185,0.13849308,-0.9996397,0.61512,-36.29365618824744,16,-16.826493667564712,-36.29365618824744,-55.37631590402878,11.787540055609316,0.2142166073245545,-0.604894269804124,-1.723242679677841,0.3283210144794616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,9600,60,60.0,60,0.0,0.99930936,0.086780235,-0.9998077,0.7003069,-34.01686504242811,17,-21.575153564466373,-34.01686504242811,-52.06500223401061,7.727727068169992,0.1982081184953824,-0.5782867057212777,-1.555806866011434,0.2603843166974634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,11000,60,58.8235294117647,40,4.705882352941177,0.003915252003935166,22.812463397203828,3.6301327660039533,3.818038241995964,0.006399892008630559,15.34819652819715,0.005699788001948036,319.01176025574387,8.092899224720895e-05,0.0768052488565445,-13.317508697509766,10.566437,0.81098753,-11.606489,3.6499405,-33.035965,54.11471,32.913567,-4.929551,11.604829,55.85104,32.641018,-1.9260992,11.396207,53.766582,32.638493,-3.6840565,11.503313,3.780566,4.6565757,0,0.9989923,0.12605032,-0.9940382,0.65700823,0.17426535,-0.1961751,-0.82062805,0.18078771,1.1903714,0.8348031,0.44015512,0.14180183
