Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/final/is_success Max,evaluation/env_infos/final/is_success Mean,evaluation/env_infos/final/is_success Min,evaluation/env_infos/final/is_success Std,evaluation/env_infos/initial/is_success Max,evaluation/env_infos/initial/is_success Mean,evaluation/env_infos/initial/is_success Min,evaluation/env_infos/initial/is_success Std,evaluation/env_infos/is_success Max,evaluation/env_infos/is_success Mean,evaluation/env_infos/is_success Min,evaluation/env_infos/is_success Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/final/is_success Max,exploration/env_infos/final/is_success Mean,exploration/env_infos/final/is_success Min,exploration/env_infos/final/is_success Std,exploration/env_infos/initial/is_success Max,exploration/env_infos/initial/is_success Mean,exploration/env_infos/initial/is_success Min,exploration/env_infos/initial/is_success Std,exploration/env_infos/is_success Max,exploration/env_infos/is_success Mean,exploration/env_infos/is_success Min,exploration/env_infos/is_success Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
0,0.00042281608,1.577961e-05,-0.00031031112,0.00010836034,-57.821383965659095,100,-21.7355380262933,-57.821383965659095,-103.8486881767213,19.882676433249454,-0.4344941871632926,-1.156427679313182,-2.07795714185393,0.3976535933735776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,5000,50,50.0,50,0.0,0.99836504,-0.0039714607,-0.9985189,0.6246575,-58.684005260974196,20,-27.28360819582182,-58.684005260974196,-92.24327917944638,16.95575386649386,-0.2694862078354678,-1.1736801052194838,-2.1053322238468715,0.397283289222886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,2000,50,50.0,50,0.0,0.0031381859444081783,24.430866699432954,13.22581172012724,2.734620493836701,0.01462757890112698,8.415925765642896,0.036687578074634075,30.329267215449363,5.537690594792366e-05,1.0,-0.0,-2.270111,-3.9661431,-5.0811377,0.49576825,-3.966376,6.4157777,3.5970173,1.6470007,0.9191425,0.0017653777,0.00054406293,-0.00046370106,0.00038163172,0.0008438423,0.00028495176,-0.00021958948,0.00024503272,13.779411,13.781315,0,0.00036919318,2.5595162e-05,-0.00028330734,0.000107012354,0.0005876483,-0.00026325128,-0.0010237568,0.00046563693,1.0005878,0.99973685,0.99897677,0.0004655302
1,0.061688483,0.00583492,-0.053494435,0.020120932,-56.23345729067139,100,-12.688448811444282,-56.23345729067139,-101.9675903069687,20.725924294547966,-0.22769101189145782,-1.124669145813428,-2.0602049062794046,0.4163506733574166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,10000,50,50.0,50,0.0,0.9967559,0.009591598,-0.9994161,0.6150008,-53.71705934548322,20,-23.667568990792397,-53.71705934548322,-88.32888523277617,16.239294045457356,-0.2242370682266901,-1.0743411869096648,-2.0754092886213233,0.3837706994894023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,3000,50,50.0,50,0.0,0.003153074998408556,24.597226061159745,13.3424878930673,2.7922871930059046,0.014580118004232645,8.40965616889298,0.03500406816601753,56.15462978230789,5.7545024901628494e-05,0.7408604025840759,-3.024780511856079,-2.7516217,-4.0845146,-4.9833536,0.40665457,-15.165221,15.190327,12.0345745,8.420029,1.1623061,14.764872,12.181658,9.165571,1.1126585,14.784129,12.183765,9.202155,1.1136763,0.3925711,0.39474717,0,0.08067748,0.0067164656,-0.07887807,0.027912633,-0.01911762,-0.055694863,-0.108764656,0.01585256,0.98106396,0.9459464,0.8969415,0.014963246
2,0.22416122,0.0010268817,-0.32242832,0.053740516,-59.26009487251554,100,-18.922805404703446,-59.26009487251554,-96.65315458812702,18.408738650113133,-0.09255349923742068,-1.185201897450311,-2.0119352746845713,0.38907703836347646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,15000,50,50.0,50,0.0,0.9972427,-0.004004801,-0.99778503,0.617254,-61.31192934927024,20,-27.904426183732053,-61.31192934927024,-101.59265677130252,18.908142403211365,-0.11663396237328401,-1.2262385869854047,-2.1839833876095156,0.426561903377867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,4000,50,50.0,50,0.0,0.003188234055414796,24.499368560733274,13.32627287786454,2.7266423569526523,0.01495601492933929,8.391368910903111,0.03688235906884074,81.8813121530693,5.78069593757391e-05,0.5488588809967041,-6.028405666351318,-2.8127966,-4.048785,-5.598387,0.46633697,-22.770771,25.563507,20.555698,14.918242,2.0618656,24.97886,20.54946,15.064611,2.0493722,24.858889,20.539392,15.078201,2.0363839,0.4506344,0.44194707,0,0.23585765,-0.0031564021,-0.32049537,0.07142803,-0.027021542,-0.06260601,-0.12066761,0.017115667,0.9733403,0.93945074,0.8863285,0.016011793
3,0.49156684,0.0014125473,-0.55937517,0.09768413,-61.84788937156654,100,-23.745139434220224,-61.84788937156654,-110.4356022836971,19.734889689093123,-0.15265289696627524,-1.2369577874313304,-2.285611652692975,0.42273274950037604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,20000,50,50.0,50,0.0,0.99940324,-0.010598434,-0.99806976,0.61129576,-56.10547432350366,20,-22.180905806551202,-56.10547432350366,-84.09934339599313,17.298603686933657,-0.1752690611621137,-1.1221094864700731,-2.0493153858863806,0.3978228923623208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,5000,50,50.0,50,0.0,0.003199938917532563,24.58808840555139,13.366608506068587,2.7877711860928684,0.014494775794446468,8.382022260921076,0.033934630919247866,107.70647268509492,5.710683763027191e-05,0.40687763690948486,-8.915176391601562,-2.2173204,-3.9140937,-5.000911,0.5763206,-27.766493,33.84901,26.17001,17.454363,3.124759,32.477062,26.133984,18.723886,3.049057,32.517643,26.121933,18.877832,3.0460687,0.53189486,0.5226738,0,0.5631983,0.0005445275,-0.70041156,0.15554473,-0.019858804,-0.067986704,-0.14072365,0.02003954,0.9803371,0.93446016,0.86872935,0.018664865
4,0.668627,-0.026942927,-0.7615553,0.13443512,-58.91722433269589,100,-20.857756664705754,-58.91722433269589,-103.24210763377314,18.55000504899942,-0.047962466669735214,-1.1783444866539179,-2.3267283169004553,0.4373427074485016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,25000,50,50.0,50,0.0,0.99816334,-0.01986894,-0.99928135,0.6079177,-55.05382754360278,20,-22.801674348697937,-55.05382754360278,-103.17230475104542,19.010538237232957,-0.1574704710800593,-1.1010765508720555,-2.3895971207101194,0.43912770882203817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,6000,50,50.0,50,0.0,0.003220450133085251,24.422469152137637,13.25146785308607,2.7271720820572227,0.01304969610646367,8.3922538026236,0.03525633807294071,133.3612453576643,4.8930058255791664e-05,0.3020060956478119,-11.987305641174316,-2.0177164,-4.011881,-5.8891706,0.68546873,-29.897053,37.284748,28.854805,18.46843,4.360892,37.960945,28.6637,18.72668,4.2440863,38.05105,28.671991,18.731773,4.2475677,0.6367574,0.6287813,0,0.7187133,-0.02403625,-0.8119904,0.19338973,0.0017227584,-0.06636693,-0.2284528,0.03177703,1.0017242,0.9362566,0.79576385,0.029437046
5,0.73934096,-0.045426156,-0.8530927,0.17158145,-59.23373499893894,100,-25.01338396830919,-59.23373499893894,-97.15963966462594,16.15066345570602,-0.19862148588303452,-1.184674699978779,-2.203805234381807,0.3977673772569652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,30000,50,50.0,50,0.0,0.9993932,-0.013821045,-0.99909824,0.6249017,-57.80862306056669,20,-22.165458499247578,-57.80862306056669,-106.70316660543592,21.439504115594215,-0.2628590143717485,-1.1561724612113338,-2.4230803520379625,0.47901487047040786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,7000,50,50.0,50,0.0,0.0031870778184384108,24.68698879564181,13.468096558004618,2.7345466890837997,0.014286138815805316,8.431945473887026,0.034871848998591304,159.2913688120898,5.5009033530950546e-05,0.22445090115070343,-14.502450942993164,-0.27732658,-3.706491,-6.4751463,0.9481065,-32.053814,40.84029,31.149937,17.151695,4.649529,39.297935,31.162613,18.003098,4.5377955,39.28771,31.15556,17.89511,4.535618,0.6391335,0.633767,0,0.73381066,-0.04088728,-0.8279323,0.24403578,0.092947505,-0.064397015,-0.32127672,0.046718765,1.0974041,0.9386423,0.7252225,0.043039523
6,0.79423046,-0.027208654,-0.9408997,0.18605168,-60.367570092970155,100,-19.367691965361313,-60.367570092970155,-106.9483981075191,17.619024265018755,-0.12291148081970074,-1.2073514018594034,-2.409415536579786,0.4161842744511735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,35000,50,50.0,50,0.0,0.9982006,-0.007630263,-0.99892056,0.6307706,-54.042415032324456,20,-19.14468942526238,-54.042415032324456,-93.10300388204733,19.40995834513228,-0.07135377308735273,-1.080848300646489,-2.1768402317214623,0.4607261389936137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,8000,50,50.0,50,0.0,0.003189990995451808,24.57609702949412,13.283860915107653,2.7743672968354076,0.01327592902816832,8.45986018422991,0.0414851161185652,185.10356974741444,5.759717896580696e-05,0.16693298518657684,-16.925199508666992,0.20293903,-3.4545588,-5.2548428,1.1692692,-31.76789,41.28027,30.960035,18.524672,5.351901,40.940544,31.06097,19.456953,5.338402,41.08223,31.071747,19.439348,5.342555,0.9986463,0.99425924,0,0.79541755,-0.024048364,-0.94484377,0.2846061,0.11048854,-0.054413646,-0.5158575,0.066595934,1.1168236,0.94906217,0.59698844,0.059896093
7,0.93032074,-0.07692514,-0.9615594,0.27213156,-56.97142313762297,100,-17.319421330442164,-56.97142313762297,-92.21879900930479,16.013390587884626,-0.05482586396352777,-1.1394284627524593,-2.2904524901470205,0.4222204251665562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800,40000,50,50.0,50,0.0,0.99946374,-0.04052503,-0.99917257,0.65229166,-54.87279368298905,20,-29.838315857176674,-54.87279368298905,-86.02939815013636,14.618000195236865,-0.09195176510157986,-1.097455873659781,-2.2189073349678714,0.4148926779325131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,9000,50,50.0,50,0.0,0.0031870820093899965,24.618002739502117,13.311567922821268,2.778430689126253,0.013071302091702819,8.476581272203475,0.035108815180137753,210.96834090421908,5.565606988966465e-05,0.12438692152500153,-19.710445404052734,2.1140223,-3.4563613,-7.493799,1.4932717,-28.830336,42.682697,28.408989,13.279388,6.4129205,42.504135,28.467266,14.189302,6.433067,42.565548,28.44109,13.774387,6.451533,1.0569801,0.75675684,0,0.9358265,-0.066161774,-0.9446716,0.37072268,0.2021303,-0.051870655,-0.5015362,0.08130205,1.2240075,0.9525413,0.60559964,0.07584304
8,0.9714657,-0.004575895,-0.9881229,0.27451003,-57.65500673500236,100,-25.10648558970154,-57.65500673500236,-101.40526649597072,17.808750579067624,-0.19568938380337406,-1.1531001347000474,-2.1828266817990043,0.4202808550234106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,45000,50,50.0,50,0.0,0.9997155,-0.020221064,-0.99940944,0.64767504,-52.37430409943223,20,-26.80861219409696,-52.37430409943223,-76.598429873305,15.545769920384016,-0.16740229350303362,-1.0474860819886447,-2.1347393382393274,0.3933720573473493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,10000,50,50.0,50,0.0,0.003271662862971425,24.55896427994594,13.328047896036878,2.762476698961109,0.014459007885307074,8.415562817128375,0.03509608702734113,236.76957956631668,5.0110043957829475e-05,0.09286053478717804,-21.21170997619629,3.315485,-2.9250216,-5.859306,1.6435552,-27.590033,40.642643,27.363338,10.0307455,7.0164537,39.98753,27.455269,10.259386,6.946932,39.835663,27.396183,10.022856,6.939429,1.4807186,0.8088331,0,0.9519914,-0.035840053,-0.9672424,0.3920613,0.26849815,-0.053611502,-0.38321275,0.09195099,1.3079985,0.9518027,0.68166786,0.08747896
9,0.99736124,-0.07153895,-0.9957532,0.36578155,-50.74286610980517,100,-10.259609423571069,-50.74286610980517,-91.7183910603789,17.06590201014831,-0.03989479061738876,-1.0148573221961035,-2.190225353059464,0.44202011360598437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,50000,50,50.0,50,0.0,0.99958014,-0.053748127,-0.99874485,0.6710963,-51.43958293021829,20,-26.315870655288865,-51.43958293021829,-81.89981041717348,11.77942693011249,-0.16260718343048453,-1.028791658604366,-1.9102762601912144,0.35626654747702285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,11000,50,50.0,50,0.0,0.0032123220153152943,24.702690452802926,13.371696946909651,2.850048655178398,0.014322755159810185,8.429073224542663,0.03428111202083528,262.71698088478297,5.543697625398636e-05,0.06999018788337708,-21.350997924804688,7.8204055,-2.028501,-7.505384,2.6831803,-25.584684,41.705048,25.111275,6.120704,8.477275,39.81309,25.235523,6.0777555,8.395171,39.92463,25.27367,5.936114,8.370463,1.2524295,1.2688626,0,0.98826116,-0.1304053,-0.9712002,0.47383055,0.31681198,-0.08185936,-0.58512044,0.12762931,1.3727444,0.92869633,0.5570388,0.11360742
